date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:41:06	4284/4284	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/video_gallery_complex/video_gallery_complex.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/video_gallery_complex/video_gallery_complex.ecb4a3	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:06	1153197/1153197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.3-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.3-d.jpg	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:07	1226/1226	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/numberbullet_0.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/numberbullet_0.svg	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:07	2751/2751	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/numberbullet.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/numberbullet.svg	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:07	4351/4351	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/numberbullet_1.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/numberbullet_1.svg	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:08	32189/32189	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/CNS-LS-English.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/18US23EUP0020-NuedextaHCP-Nonbranded-CNS-LS-ADA-Compliant.pdf	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:09	62347/62347	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201.png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:10	114451/114451	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(1).png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(1).png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:10	95336/95336	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(2).png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(2).png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:11	90185/90185	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(5).png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(5).png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:12	107177/107177	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(3).png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(3).png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:12	163096/163096	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(4).png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Screenshot%202024-05-06%20at%2011.07%201%20(4).png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:13	386628/386628	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/videothumbnail.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/videothumbnail.png	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:14	107928/107928	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/18US23EBP0123-Identifying-Patients.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/18US23EBP0123-Identifying-Patients.pdf	(from https://www.nuedextahcp.com/diagnosing-pba)
18:41:14	3129/3129	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/01-atoms/text/text/text.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/01-atoms/text/text/textb4a3.css	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:15	936/936	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Aug%202025%2008:38:18%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/blockquote_image/blockquote_image.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/blockquote_image/blockquote_imageb4a3.css	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:15	1/1	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/card/card-i/card-i.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/card/card-i/card-ib4a3.css	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:16	1927/1927	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_diff/pba_diff.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_diff/pba_diffb4a3.css	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:16	1833/1833	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_rec/pba_rec.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_rec/pba_recb4a3.css	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:17	291452/291452	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.4-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.4-m.jpg	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:18	1099438/1099438	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.4-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.4-d.jpg	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:19	1103986/1103986	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Aug%202025%2006:59:14%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/Carol-d.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/Carol-d.png	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:19	225374/225374	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Aug%202025%2006:59:14%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/Carol-m.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2025-08/Carol-m.png	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:20	418805/418805	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/MaryBeth.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/MaryBeth.jpg	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:21	197102/197102	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscript3_Video%203_FINAL_082824.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscript3_Video%203_FINAL_082824.pdf	(from https://www.nuedextahcp.com/pba-and-depression)
18:41:21	3054/3054	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/prism/prism.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/prism/prismb4a3.css	(from https://www.nuedextahcp.com/efficacy)
18:41:21	616/616	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/efficacy_endpoint/efficacy_endpoint.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/efficacy_endpoint/efficacy_endpoint.106b4a3.delaye	(from https://www.nuedextahcp.com/efficacy)
18:41:22	355714/355714	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.5-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.5-m.jpg	(from https://www.nuedextahcp.com/efficacy)
18:41:23	890148/890148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.5-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.5-d.jpg	(from https://www.nuedextahcp.com/efficacy)
18:41:23	153457/153457	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/primary-endpoint-mobile.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/primary-endpoint-mobile.svg	(from https://www.nuedextahcp.com/efficacy)
18:41:24	153207/153207	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/primary-endpoint.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/primary-endpoint.svg	(from https://www.nuedextahcp.com/efficacy)
18:41:24	103426/103426	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Secondary%20endpoint%20mobile.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Secondary%20endpoint%20mobile.svg	(from https://www.nuedextahcp.com/efficacy)
18:41:25	103405/103405	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Secondary%20endpoint.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Secondary%20endpoint.svg	(from https://www.nuedextahcp.com/efficacy)
18:41:26	2319/2319	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/explore_block/explore_block.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/explore_block/explore_blockb4a3.css	(from https://www.nuedextahcp.com/safety)
18:41:26	1452/1452	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/adverse_reactions/adverse_reactions.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/adverse_reactions/adverse_reactions.10eb4a3.delaye	(from https://www.nuedextahcp.com/safety)
18:41:27	1375/1375	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Cross-icon.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Cross-icon.svg	(from https://www.nuedextahcp.com/safety)
18:41:27	1891/1891	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/nuedexta_contains/nuedexta_contains.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/nuedexta_contains/nuedexta_contains.111b4a3.delaye	(from https://www.nuedextahcp.com/safety)
18:41:27	914/914	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/drug_interactions/drug_interactions.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/drug_interactions/drug_interactions.10fb4a3.delaye	(from https://www.nuedextahcp.com/safety)
18:41:28	55270/55270	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2007:40:18%20GMT	https://www.nuedextahcp.com/important-safety-information	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/important-safety-information.html	(from https://www.nuedextahcp.com/safety)
18:41:28	55202/55202	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/graph-1.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/graph-1.svg	(from https://www.nuedextahcp.com/safety)
18:41:29	294/294	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/important_info/important_info.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/important_info/important_infob4a3.css	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:29	1049/1049	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/dose/dose.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/dose/doseb4a3.css	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:30	1173/1173	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/drug_classification/drug_classification.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/drug_classification/drug_classification.117b4a3.de	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:31	294437/294437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.6-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.6-d.jpg	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:31	405163/405163	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.6-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/hero1.6-m.jpg	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:31	141569/141569	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/dose.svg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/dose.svg	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:32	645403/645403	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Carol.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-10/Carol.jpg	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:32	196848/196848	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscripts4_Video_4_FINAL_082824.pdf	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/documents/OTSK_NUTA_HCPVideoTranscripts4_Video%204_FINAL_082824.pdf	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:33	1944712/1944712	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/liyah-d.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/liyah-d.jpg	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:33	400257/400257	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/liyah-m.jpg	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/liyah-m.jpg	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:34	61761/61761	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/nuedexta-card.png	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/files/2024-09/nuedexta-card.png	(from https://www.nuedextahcp.com/dosing-and-treatment)
18:41:34	924/924	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_card/copay_card.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/copay_card/copay_cardb4a3.css	(from https://www.nuedextahcp.com/access-and-affordability)
18:41:35	1008/1008	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_insurance/pba_insurance.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/pba_insurance/pba_insuranceb4a3.css	(from https://www.nuedextahcp.com/access-and-affordability)
18:41:36	1166/1166	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/seamless_start/seamless_start.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/03-organisms/seamless_start/seamless_startb4a3.css	(from https://www.nuedextahcp.com/access-and-affordability)
18:41:36	1350/1350	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2014:56:06%20GMT	https://www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/card/card-a/card-a.css?t5hzes	C:/Users/CU636RF/Downloads/MySitenuedextahcp/MySitenuedextahcp/www.nuedextahcp.com/sites/g/files/qhldwo11926/themes/site/themes/custom/otsuka_ds3_nuedextahcp_theme/dist/css/02-molecules/card/card-a/card-ab4a3.css	(from https://www.nuedextahcp.com/resources)
